Total Write,Term,Node 1 Write,Node 2 Write,Node 3 Write,Node 4 Write,Node 5 Write,Node 6 Write,Node 7 Write,Node 8 Write,Node 1 Remain Percent,Node 2 Remain Percent,Node 3 Remain Percent,Node 4 Remain Percent,Node 5 Remain Percent,Node 6 Remain Percent,Node 7 Remain Percent,Node 8 Remain Percent,variance
136376631225,1,19652521524,20840160986,20537322089,21107335315,20520346318,11666211834,11146319791,10906413368,0.01965252,0.02084016,0.02053732,0.02110734,0.02052035,0.02333242,0.02229264,0.02181283,0.0000013600
136750537674,1,19705446375,20897190114,20576928444,21166243906,20595288962,11698562787,11176463718,10934413368,0.01970545,0.02089719,0.02057693,0.02116624,0.02059529,0.02339713,0.02235293,0.02186883,0.0000013670
136854577362,1,19728126271,20909190114,20587515527,21184923802,20611288962,11706655600,11192463718,10934413368,0.01972813,0.02090919,0.02058752,0.02118492,0.02061129,0.02341331,0.02238493,0.02186883,0.0000013679
137532087369,1,19842337092,21014098033,20669811954,21301334794,20695516904,11752927147,11247281871,11008779574,0.01984234,0.02101410,0.02066981,0.02130133,0.02069552,0.02350585,0.02249456,0.02201756,0.0000013734
138340921455,1,19945531254,21121380937,20806903743,21419054343,20824441556,11834986283,11313013731,11075609608,0.01994553,0.02112138,0.02080690,0.02141905,0.02082444,0.02366997,0.02262603,0.02215122,0.0000014091
141222994779,1,20363679891,21550990228,21252949037,21793558941,21281350171,12107511035,11572476021,11300479455,0.02036368,0.02155099,0.02125295,0.02179356,0.02128135,0.02421502,0.02314495,0.02260096,0.0000015099
141702698703,1,20436299453,21602971794,21325671140,21859845173,21353837450,12169445840,11628667716,11325960137,0.02043630,0.02160297,0.02132567,0.02185985,0.02135384,0.02433889,0.02325734,0.02265192,0.0000015551
143077976484,1,20621948687,21802815217,21545518226,22069402150,21545289902,12312665191,11755132458,11425204653,0.02062195,0.02180282,0.02154552,0.02206940,0.02154529,0.02462533,0.02351026,0.02285041,0.0000016323
144713833647,1,20839219865,22042317545,21795371391,22338627093,21797943456,12459108413,11908525197,11532720687,0.02083922,0.02204232,0.02179537,0.02233863,0.02179794,0.02491822,0.02381705,0.02306544,0.0000016912
144841585806,1,20848531021,22050317545,21819371391,22359899990,21827254612,12480419569,11909798094,11545993584,0.02084853,0.02205032,0.02181937,0.02235990,0.02182725,0.02496084,0.02381960,0.02309199,0.0000017053
146848968273,1,21118495183,22390240047,22131034586,22678554811,22120120758,12667452101,12074134454,11668936333,0.02111850,0.02239024,0.02213103,0.02267855,0.02212012,0.02533490,0.02414827,0.02333787,0.0000017658
148093829607,1,21310606111,22566710634,22285992922,22845164963,22339264811,12791704449,12164904021,11789481696,0.02131061,0.02256671,0.02228599,0.02284516,0.02233926,0.02558341,0.02432981,0.02357896,0.0000018145
148823860473,1,21449447026,22643877118,22406597772,22973490285,22463177325,12831379945,12212544504,11843346498,0.02144945,0.02264388,0.02240660,0.02297349,0.02246318,0.02566276,0.02442509,0.02368669,0.0000017713
149451687057,1,21543158839,22736443632,22487911801,23089003672,22538784455,12887060643,12274861964,11894462051,0.02154316,0.02273644,0.02248791,0.02308900,0.02253878,0.02577412,0.02454972,0.02378892,0.0000018012
153795074970,1,22134567983,23454595541,23171829110,23784379746,23192432141,13219751288,12632023045,12205496116,0.02213457,0.02345460,0.02317183,0.02378438,0.02319243,0.02643950,0.02526405,0.02441099,0.0000018396
156517564254,1,22500220776,23853748926,23563284366,24186130702,23630629389,13488121560,12883985508,12411443027,0.02250022,0.02385375,0.02356328,0.02418613,0.02363063,0.02697624,0.02576797,0.02482289,0.0000019902
159203645796,1,22919041341,24267982202,23935525390,24538579825,24101038713,13725910984,13099061046,12616506295,0.02291904,0.02426798,0.02393553,0.02453858,0.02410104,0.02745182,0.02619812,0.02523301,0.0000020417
159481981641,1,22945157493,24306768664,23985982435,24574297604,24164317638,13757910984,13103061046,12644485777,0.02294516,0.02430677,0.02398598,0.02457430,0.02416432,0.02751582,0.02620612,0.02528897,0.0000020500
159784732452,1,22981839756,24349955373,24035606974,24621943687,24196906229,13798239330,13127755326,12672485777,0.02298184,0.02434996,0.02403561,0.02462194,0.02419691,0.02759648,0.02625551,0.02534497,0.0000020861
161489426406,1,23234444940,24627453015,24273762286,24903209308,24462079419,13944637873,13243529997,12800309568,0.02323444,0.02462745,0.02427376,0.02490321,0.02446208,0.02788928,0.02648706,0.02560062,0.0000021042
161545893960,1,23238677487,24639453015,24288352257,24910031826,24468669390,13948637873,13243762544,12808309568,0.02323868,0.02463945,0.02428835,0.02491003,0.02446867,0.02789728,0.02648753,0.02561662,0.0000021025
162013296078,1,23313356579,24715075334,24344261322,24976733088,24543472768,13996929524,13271271159,12852196304,0.02331336,0.02471508,0.02434426,0.02497673,0.02454347,0.02799386,0.02654254,0.02570439,0.0000021192
163018247031,1,23464009923,24869622345,24507193737,25122067907,24697886602,14074051412,13362333459,12921081646,0.02346401,0.02486962,0.02450719,0.02512207,0.02469789,0.02814810,0.02672467,0.02584216,0.0000021279
163273914525,1,23488009923,24898657538,24547948255,25171874255,24734354582,14090051412,13393749609,12949268951,0.02348801,0.02489866,0.02454795,0.02517187,0.02473435,0.02818010,0.02678750,0.02589854,0.0000021427
164589954852,1,23669829103,25102263464,24762955111,25381852339,24900243268,14230736530,13509994988,13032080049,0.02366983,0.02510226,0.02476296,0.02538185,0.02490024,0.02846147,0.02701999,0.02606416,0.0000022273
164831329851,1,23713535333,25127852518,24805681992,25409852339,24923112547,14255337261,13537994988,13057962873,0.02371354,0.02512785,0.02480568,0.02540985,0.02492311,0.02851067,0.02707599,0.02611593,0.0000022466
164893520427,1,23726265525,25143852518,24809681992,25418582531,24931112547,14259337261,13537994988,13066693065,0.02372627,0.02514385,0.02480968,0.02541858,0.02493111,0.02851867,0.02707599,0.02613339,0.0000022416
164986763856,1,23738265525,25158933661,24817726233,25437619433,24947156788,14263337261,13545031890,13078693065,0.02373827,0.02515893,0.02481773,0.02543762,0.02494716,0.02852667,0.02709006,0.02615739,0.0000022396
165408870306,1,23782265525,25218543129,24889437999,25511631792,25016152306,14309030264,13584329271,13097480020,0.02378227,0.02521854,0.02488944,0.02551163,0.02501615,0.02861806,0.02716866,0.02619496,0.0000022724
166244209722,1,23930920379,25342064569,24993131294,25646605091,25146155947,14387192424,13661285058,13136854960,0.02393092,0.02534206,0.02499313,0.02564661,0.02514616,0.02877438,0.02732257,0.02627371,0.0000022946
166358632275,1,23946783611,25358806444,25004064731,25664004067,25168433566,14399192424,13667093496,13150253936,0.02394678,0.02535881,0.02500406,0.02566400,0.02516843,0.02879838,0.02733419,0.02630051,0.0000023003
167514229119,1,24113783097,25539102804,25178630207,25855657891,25331974171,14496063768,13768613324,13230403857,0.02411378,0.02553910,0.02517863,0.02585566,0.02533197,0.02899213,0.02753723,0.02646081,0.0000023304
167888403138,1,24170080917,25593867061,25222453399,25898977822,25404019404,14532315442,13793544438,13273144655,0.02417008,0.02559387,0.02522245,0.02589898,0.02540402,0.02906463,0.02758709,0.02654629,0.0000023452
168641312343,1,24274242858,25697197623,25340873758,26017553141,25510632053,14596072455,13856339580,13348400875,0.02427424,0.02569720,0.02534087,0.02601755,0.02551063,0.02919214,0.02771268,0.02669680,0.0000023725
168986859585,1,24345837648,25738348272,25389392850,26083785635,25551170156,14623632134,13871698530,13382994360,0.02434584,0.02573835,0.02538939,0.02608379,0.02555117,0.02924726,0.02774340,0.02676599,0.0000023615
171010123014,1,24660359908,26051425924,25664379196,26419923447,25848271349,14791931274,14055464070,13518367846,0.02466036,0.02605143,0.02566438,0.02641992,0.02584827,0.02958386,0.02811093,0.02703674,0.0000024102
172274377974,1,24836092442,26273056349,25838792275,26647964808,25988023009,14892351801,14157896017,13640201273,0.02483609,0.02627306,0.02583879,0.02664796,0.02598802,0.02978470,0.02831579,0.02728040,0.0000024483
172334801355,1,24848092442,26281056349,25842933402,26655964808,26004023009,14900492928,14157896017,13644342400,0.02484809,0.02628106,0.02584293,0.02665596,0.02600402,0.02980099,0.02831579,0.02728868,0.0000024487
172358801355,1,24852092442,26289056349,25842933402,26659964808,26004023009,14900492928,14161896017,13648342400,0.02485209,0.02628906,0.02584293,0.02665996,0.02600402,0.02980099,0.02832379,0.02729668,0.0000024490
172482065091,1,24873180354,26308676390,25854933402,26690720902,26011159062,14910824746,14177896017,13654674218,0.02487318,0.02630868,0.02585493,0.02669072,0.02601116,0.02982165,0.02835579,0.02730935,0.0000024581
174747266811,1,25185672281,26693269005,26154728479,27107011076,26362105608,15112492684,14330068664,13801919014,0.02518567,0.02669327,0.02615473,0.02710701,0.02636211,0.03022499,0.02866014,0.02760384,0.0000025063
175250240991,1,25252218020,26761080959,26200636744,27189556025,26464005152,15155069135,14406231571,13821443385,0.02525222,0.02676108,0.02620064,0.02718956,0.02646401,0.03031014,0.02881246,0.02764289,0.0000025518
179387162805,1,25908593885,27344496962,26789777515,27839112147,27108680254,15452300520,14744869791,14199331731,0.02590859,0.02734450,0.02678978,0.02783911,0.02710868,0.03090460,0.02948974,0.02839866,0.0000025568
180321929673,1,26007719791,27464483318,26935812859,27998713030,27266038011,15534670292,14830568798,14283923574,0.02600772,0.02746448,0.02693581,0.02799871,0.02726604,0.03106934,0.02966114,0.02856785,0.0000026160
181797609099,1,26216500670,27744647308,27127682940,28212033880,27523185713,15650664852,14949554484,14373339252,0.02621650,0.02774465,0.02712768,0.02821203,0.02752319,0.03130133,0.02989911,0.02874668,0.0000026260
183123731523,1,26412173260,27920329641,27304259535,28455423434,27712672156,15755120289,15060603692,14503149516,0.02641217,0.02792033,0.02730426,0.02845542,0.02771267,0.03151024,0.03012121,0.02900630,0.0000026669
186153353709,1,26809669515,28450737936,27742584954,28967892470,28126052924,16026555439,15316044319,14713816152,0.02680967,0.02845074,0.02774258,0.02896789,0.02812605,0.03205311,0.03063209,0.02942763,0.0000028011
187627133667,1,27065121479,28654429283,27930330667,29190519987,28332360197,16175233026,15428754259,14850384769,0.02706512,0.02865443,0.02793033,0.02919052,0.02833236,0.03235047,0.03085751,0.02970077,0.0000028736
189029731794,1,27261916890,28867201702,28124876988,29403556680,28555396617,16298609308,15544770430,14973403179,0.02726192,0.02886720,0.02812488,0.02940356,0.02855540,0.03259722,0.03108954,0.02994681,0.0000029312
190414285107,1,27472810550,29069702502,28342347362,29659346210,28750108418,16402087192,15647506566,15070376307,0.02747281,0.02906970,0.02834235,0.02965935,0.02875011,0.03280417,0.03129501,0.03014075,0.0000029255
191856374439,1,27707999654,29292373688,28577768276,29854388240,28962487357,16519879406,15773261663,15168216155,0.02770800,0.02929237,0.02857777,0.02985439,0.02896249,0.03303976,0.03154652,0.03033643,0.0000029373
192307622901,1,27767007206,29371762658,28635563007,29925982441,29034699426,16549784044,15812931532,15209892587,0.02776701,0.02937176,0.02863556,0.02992598,0.02903470,0.03309957,0.03162586,0.03041979,0.0000029436
193667395650,1,27975785330,29530761859,28846491897,30155954410,29242808551,16684242084,15922280597,15309070922,0.02797579,0.02953076,0.02884649,0.03015595,0.02924281,0.03336848,0.03184456,0.03061814,0.0000030091
193986085479,1,28019673292,29578271480,28900367605,30207274791,29289079781,16708142261,15942766477,15340509792,0.02801967,0.02957827,0.02890037,0.03020727,0.02928908,0.03341628,0.03188553,0.03068102,0.0000030083
197613233304,1,28508053567,30147516919,29396183237,30803600171,29805726623,17060594917,16242845037,15648712833,0.02850805,0.03014752,0.02939618,0.03080360,0.02980573,0.03412119,0.03248569,0.03129743,0.0000032506
198430306440,1,28633440671,30300583698,29498030525,30905171752,29932300202,17144472016,16309640674,15706666902,0.02863344,0.03030058,0.02949803,0.03090517,0.02993230,0.03428894,0.03261928,0.03141333,0.0000032977
198496411473,1,28637440671,30314618709,29510030525,30923206763,29936300202,17144472016,16319675685,15710666902,0.02863744,0.03031462,0.02951003,0.03092321,0.02993630,0.03428894,0.03263935,0.03142133,0.0000032968
198528319530,1,28641440671,30322065520,29517219733,30926653574,29939489410,17147918827,16322864893,15710666902,0.02864144,0.03032207,0.02951722,0.03092665,0.02993949,0.03429584,0.03264573,0.03142133,0.0000032984
198800777079,1,28682339028,30370008258,29553392567,30961244580,29977215437,17179244901,16343150332,15734181976,0.02868234,0.03037001,0.02955339,0.03096124,0.02997722,0.03435849,0.03268630,0.03146836,0.0000033215
198910301952,1,28698847319,30377159508,29577200832,30974793356,29985215437,17191244901,16359658623,15746181976,0.02869885,0.03037716,0.02957720,0.03097479,0.02998522,0.03438249,0.03271932,0.03149236,0.0000033389
198946301952,1,28706847319,30381159508,29585200832,30978793356,29997215437,17191244901,16359658623,15746181976,0.02870685,0.03038116,0.02958520,0.03097879,0.02999722,0.03438249,0.03271932,0.03149236,0.0000033259
199319204523,1,28757288742,30430622738,29643511072,31035447711,30039820628,17224226523,16404372667,15783914442,0.02875729,0.03043062,0.02964351,0.03103545,0.03003982,0.03444845,0.03280875,0.03156783,0.0000033623
201525967344,1,29109944881,30740720222,30006160190,31378519701,30382509785,17396220322,16569793929,15942098314,0.02910994,0.03074072,0.03000616,0.03137852,0.03038251,0.03479244,0.03313959,0.03188420,0.0000033457
201953252778,1,29184146066,30811563706,30091160237,31427948132,30445867486,17440447615,16586021222,15966098314,0.02918415,0.03081156,0.03009116,0.03142795,0.03044587,0.03488090,0.03317204,0.03193220,0.0000033358
202331504055,1,29231809440,30870261412,30154088503,31485798232,30511891507,17467939734,16618021222,15991694005,0.02923181,0.03087026,0.03015409,0.03148580,0.03051189,0.03493588,0.03323604,0.03198339,0.0000033373
203858438610,1,29446094603,31123618339,30347833193,31726569979,30739566362,17632885968,16747902703,16093967463,0.02944609,0.03112362,0.03034783,0.03172657,0.03073957,0.03526577,0.03349581,0.03218793,0.0000034678
204909051921,1,29587669638,31246369803,30528636331,31871533036,30894361336,17758635359,16843424596,16178421822,0.02958767,0.03124637,0.03052864,0.03187153,0.03089436,0.03551727,0.03368685,0.03235684,0.0000035890
205599834018,1,29680551662,31340281406,30651649858,31970601771,31006533372,17813755007,16891792568,16244668374,0.02968055,0.03134028,0.03065165,0.03197060,0.03100653,0.03562751,0.03378359,0.03248934,0.0000035947
206046736416,1,29730642142,31402490442,30716161201,32053067212,31084154428,17852413639,16921793044,16286014308,0.02973064,0.03140249,0.03071616,0.03205307,0.03108415,0.03570483,0.03384359,0.03257203,0.0000036136
207461849340,1,29931564138,31634193667,30965953730,32268974209,31267749724,17977813601,17015330508,16400269763,0.02993156,0.03163419,0.03096595,0.03226897,0.03126775,0.03595563,0.03403066,0.03280054,0.0000036403
208434059676,1,30066117794,31792038697,31108230177,32427076947,31415850542,18037560066,17102537515,16484647938,0.03006612,0.03179204,0.03110823,0.03242708,0.03141585,0.03607512,0.03420508,0.03296930,0.0000036359
209307071166,1,30204813015,31937661759,31249259238,32542992227,31534400298,18102706493,17166420531,16568817605,0.03020481,0.03193766,0.03124926,0.03254299,0.03153440,0.03620541,0.03433284,0.03313764,0.0000036307
209700902577,1,30258537785,31991176685,31296808694,32610857922,31599139480,18134706493,17194779252,16614896266,0.03025854,0.03199118,0.03129681,0.03261086,0.03159914,0.03626941,0.03438956,0.03322979,0.0000036468
212438697261,1,30645435181,32394166623,31666348886,33094577330,32079452073,18331406108,17413396872,16813914188,0.03064544,0.03239417,0.03166635,0.03309458,0.03207945,0.03666281,0.03482679,0.03362783,0.0000036527
213511781760,1,30819170153,32577733641,31822164480,33264724074,32216817152,18411140188,17503002248,16897029824,0.03081917,0.03257773,0.03182216,0.03326472,0.03221682,0.03682228,0.03500600,0.03379406,0.0000036564
215110825560,1,31036393434,32828210581,32035296793,33517246452,32482830804,18575007741,17606420233,17029419522,0.03103639,0.03282821,0.03203530,0.03351725,0.03248283,0.03715002,0.03521284,0.03405884,0.0000037510
217776030963,1,31372043487,33189439988,32509516746,33943587358,32894748923,18758690032,17852725792,17255278637,0.03137204,0.03318944,0.03250952,0.03394359,0.03289475,0.03751738,0.03570545,0.03451056,0.0000037907
218828004609,1,31520768952,33327962339,32648514911,34102996088,33102641098,18868154300,17917420920,17339546001,0.03152077,0.03332796,0.03264851,0.03410300,0.03310264,0.03773631,0.03583484,0.03467909,0.0000038450
221902899402,1,31983969875,33814136739,33072641330,34565820445,33531741795,19081403315,18188776153,17664409750,0.03198397,0.03381414,0.03307264,0.03456582,0.03353174,0.03816281,0.03637755,0.03532882,0.0000039029
222064902258,1,32015969875,33834136739,33102642282,34594544872,33553742747,19093403315,18192776153,17677686275,0.03201597,0.03383414,0.03310264,0.03459454,0.03355374,0.03818681,0.03638555,0.03535537,0.0000038883
223023681672,1,32122758038,33981502564,33238258191,34753709293,33715415321,19182296054,18286083946,17743658265,0.03212276,0.03398150,0.03323826,0.03475371,0.03371542,0.03836459,0.03657217,0.03548732,0.0000039673
225050024007,1,32413065740,34293283209,33500994502,35121711278,34020782573,19384809809,18458977686,17856399210,0.03241307,0.03429328,0.03350099,0.03512171,0.03402078,0.03876962,0.03691796,0.03571280,0.0000041055
225086024007,1,32417065740,34305283209,33504994502,35121711278,34032782573,19388809809,18458977686,17856399210,0.03241707,0.03430528,0.03350499,0.03512171,0.03403278,0.03877762,0.03691796,0.03571280,0.0000041026
225982355049,1,32549267450,34431871867,33628919830,35239766068,34186287456,19468946112,18538939048,17938357218,0.03254927,0.03443187,0.03362892,0.03523977,0.03418629,0.03893789,0.03707788,0.03587671,0.0000041509
